City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Description
490,Cotonou,6.3654,2.4183,82.4,83,20,11.5,BJ,2021-01-16 19:50:15,few clouds
491,Umtata,-31.5889,28.7844,62.6,82,97,8.05,ZA,2021-01-16 19:50:15,overcast clouds
492,Adeje,28.1227,-16.726,64.99,59,20,11.5,ES,2021-01-16 19:50:15,few clouds
493,Sharjah,25.3573,55.4033,66.2,77,0,2.3,AE,2021-01-16 19:47:07,clear sky
494,Maneromango,-7.1988,38.7848,70.43,100,4,3.6,TZ,2021-01-16 19:50:15,clear sky
495,Diego De Almagro,-26.3667,-70.05,78.6,26,0,13.98,CL,2021-01-16 19:50:15,clear sky
496,Eenhana,-17.4667,16.3333,82.4,30,91,1.14,NA,2021-01-16 19:50:15,overcast clouds
497,Desaguadero,-16.5656,-69.0417,55.18,62,86,6.87,PE,2021-01-16 19:50:15,moderate rain
498,Iquique,-20.2208,-70.1431,75.2,50,0,9.22,CL,2021-01-16 19:50:15,clear sky
499,Prieska,-29.6641,22.7474,79.09,18,0,9.64,ZA,2021-01-16 19:50:15,clear sky
500,Axim,4.8699,-2.2405,79.88,79,99,8.01,GH,2021-01-16 19:50:15,overcast clouds
501,Warri,5.5167,5.75,79.18,78,90,5.55,NG,2021-01-16 19:50:15,overcast clouds
502,Inongo,-1.95,18.2667,75.67,74,100,4.03,CD,2021-01-16 19:50:15,light rain
503,Guatire,10.4762,-66.5427,84.2,74,20,2.3,VE,2021-01-16 19:50:15,few clouds
504,Sekoma,-24.4,23.8833,82.98,41,88,7.9,BW,2021-01-16 19:50:15,overcast clouds
505,Vondrozo,-22.8167,47.2833,72.36,100,100,3.58,MG,2021-01-16 19:50:15,moderate rain
506,Gamba,-2.65,10.0,77.95,84,100,6.2,GA,2021-01-16 19:50:16,overcast clouds
507,Artigas,-30.4,-56.4667,88.99,54,97,5.97,UY,2021-01-16 19:50:16,overcast clouds
508,Diamantino,-14.4086,-56.4461,85.14,64,100,5.77,BR,2021-01-16 19:50:16,overcast clouds
509,Vredendal,-31.6683,18.5012,64.69,79,0,7.27,ZA,2021-01-16 19:50:16,clear sky
510,Amudat,1.95,34.95,75.45,49,95,1.21,UG,2021-01-16 19:50:16,overcast clouds
511,Kilindoni,-7.9139,39.6668,80.46,83,0,10.4,TZ,2021-01-16 19:50:16,clear sky
512,Catamarca,-28.4696,-65.7852,71.01,98,76,8.01,AR,2021-01-16 19:50:16,light rain
513,Birao,10.2849,22.7882,73.65,20,0,5.3,CF,2021-01-16 19:50:16,clear sky
514,Ciudad Bolivar,8.1222,-63.5497,89.15,45,96,11.9,VE,2021-01-16 19:50:16,overcast clouds
515,Rudbar,30.15,62.6,49.95,39,0,1.32,AF,2021-01-16 19:50:16,clear sky
516,Aswan,24.0934,32.907,57.42,39,0,5.77,EG,2021-01-16 19:46:28,clear sky
517,Maraa,-1.8333,-65.3667,85.32,75,5,3.09,BR,2021-01-16 19:50:16,clear sky
518,Saint-Louis,16.3333,-15.0,77.0,31,100,2.3,SN,2021-01-16 19:50:16,overcast clouds
519,Kabare,-2.4683,28.8242,62.02,86,99,0.47,CD,2021-01-16 19:50:17,light rain
520,Rio Grande,-32.035,-52.0986,82.99,74,20,8.05,BR,2021-01-16 19:50:17,few clouds
521,Oranjestad,12.524,-70.027,78.8,78,40,13.8,AW,2021-01-16 19:50:17,scattered clouds
522,Marienburg,54.0359,19.0266,21.99,100,95,10.09,PL,2021-01-16 19:50:17,overcast clouds
523,Le Vauclin,14.5452,-60.8388,84.2,61,75,14.97,MQ,2021-01-16 19:50:17,broken clouds
524,Bara,10.3744,10.7288,75.27,19,24,8.08,NG,2021-01-16 19:50:17,few clouds
525,Mweka,-4.85,21.5667,73.76,74,100,1.74,CD,2021-01-16 19:50:17,overcast clouds
526,Nieuw Amsterdam,5.8833,-55.0833,86.0,62,40,13.8,SR,2021-01-16 19:50:17,scattered clouds
527,Durazno,-33.4131,-56.5006,86.0,51,40,8.05,UY,2021-01-16 19:50:17,light rain
528,Luau,-10.7073,22.2247,65.5,95,100,3.24,AO,2021-01-16 19:50:17,overcast clouds
529,Farafangana,-22.8167,47.8333,80.47,84,95,10.13,MG,2021-01-16 19:50:17,overcast clouds
530,Claudio,-20.4433,-44.7658,74.21,84,100,4.72,BR,2021-01-16 19:50:17,moderate rain
531,Campina Verde,-19.5356,-49.4864,80.58,69,100,8.23,BR,2021-01-16 19:50:17,overcast clouds
532,Beni Mazar,28.4962,30.8029,50.85,62,0,4.38,EG,2021-01-16 19:50:18,clear sky
533,Cradock,-32.1642,25.6192,63.19,61,0,11.63,ZA,2021-01-16 19:50:18,clear sky
534,Dakar,14.6937,-17.4441,68.0,64,100,13.8,SN,2021-01-16 19:48:30,overcast clouds
535,Miandrivazo,-19.5167,45.4667,81.46,82,100,0.63,MG,2021-01-16 19:50:18,light rain
536,Bondo,3.8146,23.6866,78.08,46,75,2.1,CD,2021-01-16 19:50:18,broken clouds
537,Omboue,-1.5746,9.2618,78.42,85,100,5.39,GA,2021-01-16 19:50:18,light rain
538,Caucaia,-3.7361,-38.6531,86.0,66,20,16.11,BR,2021-01-16 19:50:18,few clouds
539,Mouila,-1.8685,11.0559,74.98,92,94,2.13,GA,2021-01-16 19:50:18,light rain
540,Santa Cruz De La Palma,28.6835,-17.7642,64.4,59,75,10.36,ES,2021-01-16 19:50:18,broken clouds
541,Nioro,13.35,-15.75,81.52,14,19,7.25,GM,2021-01-16 19:50:18,few clouds
542,Le Port,-20.9373,55.2919,78.8,89,75,20.71,RE,2021-01-16 19:50:18,light rain
543,Nioki,-2.7167,17.6833,75.15,77,100,1.68,CD,2021-01-16 19:50:19,light rain
544,Jiwani,25.05,61.7417,68.67,61,0,3.89,PK,2021-01-16 19:50:19,clear sky
545,Linhares,-19.3911,-40.0722,79.97,69,100,8.9,BR,2021-01-16 19:47:47,overcast clouds
546,Kasempa,-13.4584,25.8338,64.98,84,87,2.84,ZM,2021-01-16 19:50:19,overcast clouds
547,Toledo,39.8333,-4.0,32.0,72,0,1.43,ES,2021-01-16 19:50:19,clear sky
548,Manama,26.2154,50.5832,64.4,88,1,3.44,BH,2021-01-16 19:46:23,clear sky
549,Atlantis,-33.5667,18.4834,64.99,93,0,8.25,ZA,2021-01-16 19:50:19,clear sky
550,Bridgetown,13.1,-59.6167,84.2,54,20,20.71,BB,2021-01-16 19:50:19,few clouds
551,Manoel Urbano,-8.8389,-69.2597,79.68,93,97,5.14,BR,2021-01-16 19:50:19,moderate rain
552,Boffa,10.1667,-14.0333,74.05,85,89,5.77,GN,2021-01-16 19:50:19,overcast clouds
553,Hun,29.1268,15.9477,52.18,45,0,4.99,LY,2021-01-16 19:50:19,clear sky
554,Yabrud,33.9674,36.6574,43.0,81,20,5.75,SY,2021-01-16 19:47:25,few clouds
555,Ribeira Brava,32.65,-17.0667,55.99,82,83,8.99,PT,2021-01-16 19:50:19,broken clouds
556,Tucuma,-0.1833,-50.05,83.23,72,6,6.91,BR,2021-01-16 19:50:19,clear sky
557,Bela,25.9333,81.9833,50.52,54,38,1.99,IN,2021-01-16 19:50:19,scattered clouds
558,Tabuk,17.4189,121.4443,65.23,83,1,3.2,PH,2021-01-16 19:50:19,clear sky
559,Esna,25.2934,32.554,59.0,47,0,5.75,EG,2021-01-16 19:50:19,clear sky
560,Port Shepstone,-30.7414,30.455,73.58,69,100,9.48,ZA,2021-01-16 19:50:20,overcast clouds
561,Boromo,11.75,-2.9333,79.79,14,100,7.81,BF,2021-01-16 19:50:20,overcast clouds
562,Kriel,-26.2739,29.2253,71.01,78,14,3.31,ZA,2021-01-16 19:50:20,few clouds
563,Domoni,-12.2569,44.5319,79.43,77,81,5.88,KM,2021-01-16 19:50:20,broken clouds
564,Waw,7.7029,27.9953,77.16,19,37,6.06,SS,2021-01-16 19:50:20,scattered clouds
565,Scarborough,54.2797,-0.4044,41.0,90,99,1.99,GB,2021-01-16 19:47:46,overcast clouds
566,Sal Rei,16.1833,-22.9167,71.6,64,0,17.27,CV,2021-01-16 19:50:20,clear sky
567,Oum Hadjer,13.2954,19.6966,73.98,19,0,9.28,TD,2021-01-16 19:50:20,clear sky
568,Corpus Christi,27.8006,-97.3964,62.6,19,1,8.05,US,2021-01-16 19:50:20,haze
569,Dakoro,14.5106,6.765,73.0,20,45,7.58,NE,2021-01-16 19:50:20,scattered clouds
570,Moussoro,13.6408,16.4901,74.77,18,0,10.69,TD,2021-01-16 19:50:20,clear sky
571,Tikrit,34.6071,43.6782,54.81,51,83,3.94,IQ,2021-01-16 19:50:20,broken clouds
572,Chimoio,-19.1164,33.4833,75.2,100,75,3.44,MZ,2021-01-16 19:50:20,moderate rain
573,Thinadhoo,0.5333,72.9333,81.19,73,48,10.56,MV,2021-01-16 19:50:21,scattered clouds
574,Tshikapa,-6.4167,20.8,72.12,79,66,1.39,CD,2021-01-16 19:50:21,broken clouds
575,Worcester,42.3334,-71.8328,46.99,93,90,16.11,US,2021-01-16 19:50:21,overcast clouds
576,Gaoua,10.2992,-3.2508,76.91,16,50,1.57,BF,2021-01-16 19:50:21,scattered clouds
577,Barra,-11.0894,-43.1417,87.03,47,83,2.46,BR,2021-01-16 19:49:08,broken clouds
578,Dubai,25.2582,55.3047,66.2,77,0,4.61,AE,2021-01-16 19:50:21,clear sky
579,Wajir,1.7471,40.0573,88.02,37,50,7.52,KE,2021-01-16 19:50:21,scattered clouds
580,Irece,-11.3042,-41.8558,83.41,47,95,13.49,BR,2021-01-16 19:48:55,overcast clouds
581,Gualeguay,-33.1416,-59.3097,89.74,38,100,8.75,AR,2021-01-16 19:50:21,light rain
582,Owando,-0.4819,15.8999,74.5,80,73,1.05,CG,2021-01-16 19:50:21,light rain
583,Abu Kamal,34.4506,40.9171,55.71,51,5,13.29,SY,2021-01-16 19:50:21,clear sky
584,Saint-Denis,48.9167,2.3333,36.0,93,90,6.91,FR,2021-01-16 19:50:21,overcast clouds
585,Asmara,15.3333,38.9333,53.2,79,7,2.42,ER,2021-01-16 19:48:32,clear sky
586,Windhoek,-22.5594,17.0832,72.0,68,87,4.61,NA,2021-01-16 19:50:21,overcast clouds
587,Abalak,58.1286,68.5944,15.3,97,100,6.82,RU,2021-01-16 19:50:22,overcast clouds
588,Asyut,27.181,31.1837,55.4,62,0,4.61,EG,2021-01-16 19:50:22,clear sky
589,Grootfontein,-19.5667,18.1167,66.2,94,100,6.91,NA,2021-01-16 19:46:07,overcast clouds
590,Skeldon,5.8833,-57.1333,81.5,74,75,10.13,GY,2021-01-16 19:50:22,broken clouds
591,Sesheke,-17.4759,24.2968,69.01,91,95,4.21,ZM,2021-01-16 19:50:22,overcast clouds
592,Werda,-25.2667,23.2833,81.07,32,20,15.43,BW,2021-01-16 19:50:22,few clouds
593,Mbeya,-8.9,33.45,60.69,90,95,2.82,TZ,2021-01-16 19:50:22,light rain
594,Gardez,33.5974,69.2259,33.21,59,35,1.81,AF,2021-01-16 19:50:22,scattered clouds
595,Garowe,8.4054,48.4845,71.6,58,0,11.23,SO,2021-01-16 19:50:22,clear sky
596,Veraval,20.9,70.3667,68.09,43,0,10.33,IN,2021-01-16 19:50:22,clear sky
597,Itapage,-3.6867,-39.5861,86.54,51,35,9.75,BR,2021-01-16 19:50:22,scattered clouds
598,Tambacounda,13.7539,-13.7586,86.0,13,0,6.91,SN,2021-01-16 19:50:22,clear sky
599,Lehututu,-23.9667,21.8667,80.46,36,6,16.17,BW,2021-01-16 19:50:23,clear sky
600,San Javier,37.8063,-0.8374,50.0,87,0,3.44,ES,2021-01-16 19:46:44,clear sky
601,Andilamena,-17.0167,48.5833,65.95,96,24,4.38,MG,2021-01-16 19:50:23,few clouds
602,Bati,11.1833,40.0167,59.38,55,0,1.45,ET,2021-01-16 19:50:23,clear sky
603,Boende,-0.2167,20.8667,73.76,82,100,2.08,CD,2021-01-16 19:50:23,overcast clouds
604,Katsina,12.9894,7.6006,69.6,20,0,8.16,NG,2021-01-16 19:50:23,clear sky
605,Gamboma,-1.8764,15.8644,76.53,72,98,1.5,CG,2021-01-16 19:50:23,light rain
606,Keetmanshoop,-26.5833,18.1333,78.08,23,0,15.95,NA,2021-01-16 19:50:23,clear sky
607,Dunda,-8.1167,34.25,65.19,91,99,2.77,TZ,2021-01-16 19:50:23,moderate rain
608,Nikki,9.9401,3.2108,76.6,17,6,3.98,BJ,2021-01-16 19:50:23,clear sky
609,Turayf,31.6725,38.6637,46.4,81,0,9.22,SA,2021-01-16 19:50:23,clear sky
610,Ribas Do Rio Pardo,-20.4431,-53.7592,79.41,80,100,9.71,BR,2021-01-16 19:50:23,light rain
611,Camapua,-19.5314,-54.0439,83.01,66,99,11.95,BR,2021-01-16 19:50:23,light rain
612,Charagua,-19.8,-63.2167,91.4,52,20,10.87,BO,2021-01-16 19:50:23,few clouds
613,Ankpa,7.3706,7.6253,79.47,18,70,3.44,NG,2021-01-16 19:50:23,broken clouds
614,Barreirinhas,-2.7469,-42.8264,82.6,72,99,9.64,BR,2021-01-16 19:50:24,overcast clouds
615,Ati,13.2154,18.3353,75.88,18,0,9.89,TD,2021-01-16 19:47:33,clear sky
616,Icod De Los Vinos,28.3724,-16.7119,64.99,72,12,4.0,ES,2021-01-16 19:50:24,few clouds
617,Benguela,-12.5763,13.4055,75.85,72,32,7.36,AO,2021-01-16 19:50:24,scattered clouds
618,Saint-Leu,-21.15,55.2833,82.4,78,20,3.44,RE,2021-01-16 19:50:24,few clouds
619,Nanga Eboko,4.6833,12.3667,73.09,32,15,2.15,CM,2021-01-16 19:50:24,few clouds
620,Mocajuba,-2.5842,-49.5072,89.58,47,85,3.6,BR,2021-01-16 19:50:24,overcast clouds
621,Buerarema,-14.9594,-39.2997,86.0,70,40,10.36,BR,2021-01-16 19:50:24,scattered clouds
622,Eyl,7.9803,49.8164,74.52,74,0,16.6,SO,2021-01-16 19:50:24,clear sky
623,Ntungamo,-0.8833,29.65,65.03,83,66,1.74,UG,2021-01-16 19:50:24,light rain
624,Safaga,26.7292,33.9365,62.6,36,0,8.05,EG,2021-01-16 19:50:24,clear sky
625,Illela,13.7292,5.2975,75.97,18,9,8.25,NG,2021-01-16 19:50:24,clear sky
626,Kharan,28.5833,65.4167,51.24,31,0,3.2,PK,2021-01-16 19:50:24,clear sky
627,Beni Suef,29.0731,31.0979,50.41,64,0,4.25,EG,2021-01-16 19:50:24,clear sky
628,Mafra,-26.1114,-49.8053,73.0,84,46,5.99,BR,2021-01-16 19:50:13,scattered clouds
629,Oudtshoorn,-33.5907,22.2014,66.2,88,75,3.44,ZA,2021-01-16 19:50:25,broken clouds
630,Mzimba,-11.9,33.6,63.5,80,97,1.39,MW,2021-01-16 19:50:25,overcast clouds
631,Jutai,-5.1833,-68.9,88.68,56,99,4.97,BR,2021-01-16 19:50:25,overcast clouds
632,Rurrenabaque,-14.4413,-67.5278,89.6,66,75,13.8,BO,2021-01-16 19:50:25,broken clouds
633,Ofaqim,31.3141,34.6203,52.0,19,9,1.01,IL,2021-01-16 19:50:25,clear sky
634,Monrovia,6.3005,-10.7969,78.8,94,20,8.81,LR,2021-01-16 19:50:25,few clouds
635,Taubate,-23.0264,-45.5553,86.0,51,75,8.05,BR,2021-01-16 19:50:25,light rain
636,Canto Do Buriti,-8.11,-42.9444,89.04,50,44,3.67,BR,2021-01-16 19:50:25,scattered clouds
637,Aracruz,-19.8203,-40.2733,84.2,58,75,13.8,BR,2021-01-16 19:48:51,broken clouds
638,Fenoarivo,-18.933,47.4354,69.8,88,40,11.5,MG,2021-01-16 19:50:26,scattered clouds
639,Chuy,-33.6971,-53.4616,84.2,64,1,4.99,UY,2021-01-16 19:46:50,clear sky
640,Dubti,11.7361,41.0853,73.38,50,0,9.28,ET,2021-01-16 19:50:26,clear sky
641,Susangerd,31.5608,48.1831,53.6,71,39,2.3,IR,2021-01-16 19:50:26,scattered clouds
642,Giyani,-23.3025,30.7187,81.79,64,100,4.74,ZA,2021-01-16 19:50:26,light rain
643,Maringa,-23.4253,-51.9386,77.34,88,100,8.88,BR,2021-01-16 19:50:26,light rain
644,Betafo,-19.8333,46.85,65.53,86,100,3.38,MG,2021-01-16 19:50:26,overcast clouds
645,La Asuncion,11.0333,-63.8628,79.36,74,100,15.61,VE,2021-01-16 19:50:26,overcast clouds
646,Barra Do Garcas,-15.89,-52.2567,81.03,72,100,4.52,BR,2021-01-16 19:50:26,overcast clouds
647,Tsogni,-2.7942,10.0988,77.2,85,100,5.68,GA,2021-01-16 19:50:26,overcast clouds
648,Mozarlandia,-14.7447,-50.5706,81.39,70,100,2.39,BR,2021-01-16 19:50:26,overcast clouds
649,Chegutu,-18.1302,30.1407,68.79,95,100,4.72,ZW,2021-01-16 19:50:26,overcast clouds
650,Kralendijk,12.15,-68.2667,78.8,83,75,10.36,BQ,2021-01-16 19:50:26,broken clouds
651,Gurupi,-11.7292,-49.0686,76.75,89,100,5.73,BR,2021-01-16 19:50:26,moderate rain
652,Benjamin Constant,-4.3831,-70.0311,89.6,70,40,4.61,BR,2021-01-16 19:50:27,scattered clouds
653,Jacqueville,5.2052,-4.4146,80.6,89,20,5.75,CI,2021-01-16 19:50:27,few clouds
654,Namwala,-15.7504,26.4384,69.35,91,100,3.78,ZM,2021-01-16 19:50:27,overcast clouds
655,Inhapim,-19.5492,-42.12,75.81,84,16,7.02,BR,2021-01-16 19:50:27,light rain
656,Maltahohe,-24.8333,16.9833,79.38,36,98,8.41,NA,2021-01-16 19:50:27,overcast clouds
657,Mongo,12.1844,18.693,70.43,22,0,4.85,TD,2021-01-16 19:50:27,clear sky
658,Rundu,-17.9333,19.7667,70.63,65,100,4.81,NA,2021-01-16 19:50:27,overcast clouds
659,Mandera,3.9366,41.867,84.67,28,0,9.24,KE,2021-01-16 19:50:27,clear sky
660,Betioky,-23.7167,44.3833,76.75,81,25,1.68,MG,2021-01-16 19:50:27,scattered clouds
661,Juba,4.8517,31.5825,81.52,22,22,0.22,SS,2021-01-16 19:50:27,few clouds
662,Nador,35.174,-2.9287,53.6,76,0,3.44,MA,2021-01-16 19:50:27,clear sky
663,Zarate,-34.0981,-59.0286,86.0,45,75,13.8,AR,2021-01-16 19:50:27,broken clouds
664,San Ramon De La Nueva Oran,-23.1322,-64.326,100.0,45,82,1.36,AR,2021-01-16 19:50:27,broken clouds
665,Uyuni,-20.4597,-66.825,67.5,29,66,6.38,BO,2021-01-16 19:50:27,broken clouds
666,Kulhudhuffushi,6.6221,73.07,81.09,75,15,10.51,MV,2021-01-16 19:50:27,few clouds
667,Yangambi,0.8102,24.4336,71.26,83,65,1.74,CD,2021-01-16 19:50:28,broken clouds
668,Magole,-6.3667,37.3667,71.35,90,14,2.08,TZ,2021-01-16 19:50:28,few clouds
669,Raga,8.4596,25.678,71.49,22,0,4.88,SS,2021-01-16 19:50:28,clear sky
670,Dese,11.1333,39.6333,50.5,64,0,0.4,ET,2021-01-16 19:50:28,clear sky
671,Filingue,14.3521,3.3168,76.64,17,43,6.98,NE,2021-01-16 19:50:28,scattered clouds
672,Jizan,17.3333,42.6667,78.8,73,20,4.76,SA,2021-01-16 19:50:28,few clouds
673,Tias,28.9611,-13.645,62.6,63,75,9.22,ES,2021-01-16 19:47:03,broken clouds
674,Bria,6.5423,21.9863,74.46,29,97,1.68,CF,2021-01-16 19:50:28,overcast clouds
675,Bayir,37.2687,28.2167,46.4,87,40,4.61,TR,2021-01-16 19:50:28,scattered clouds
676,Sao Domingos,-13.3983,-46.3183,74.48,85,100,1.34,BR,2021-01-16 19:50:28,moderate rain
677,Bibiani,6.4635,-2.3194,75.76,72,18,2.04,GH,2021-01-16 19:50:28,few clouds
678,Prado,-17.3411,-39.2208,79.77,73,0,11.39,BR,2021-01-16 19:50:28,clear sky
679,Zhob,31.3411,69.4481,49.48,37,0,3.47,PK,2021-01-16 19:50:28,clear sky
680,Hukuntsi,-24.0,21.75,80.31,36,6,18.19,BW,2021-01-16 19:50:28,clear sky
681,Villa Carlos Paz,-31.4241,-64.4978,75.0,81,98,1.99,AR,2021-01-16 19:50:29,overcast clouds
682,Garissa,-0.4536,39.6401,81.81,63,35,13.65,KE,2021-01-16 19:50:29,scattered clouds
683,Vallenar,-28.5708,-70.7581,81.81,33,0,11.95,CL,2021-01-16 19:50:29,clear sky
684,Malakal,9.5334,31.6605,78.22,18,95,6.55,SS,2021-01-16 19:50:29,overcast clouds
685,Sal,32.5694,35.9119,46.4,76,1,7.49,JO,2021-01-16 19:50:29,haze
686,Conceicao Do Araguaia,-8.2578,-49.2647,79.63,75,99,3.11,BR,2021-01-16 19:50:29,overcast clouds
687,Louveira,-23.0864,-46.9506,81.0,88,75,4.61,BR,2021-01-16 19:50:29,broken clouds
688,Porto Velho,-8.7619,-63.9039,80.6,89,75,3.44,BR,2021-01-16 19:50:29,broken clouds
689,Kafanchan,9.5833,8.3,69.8,28,61,4.61,NG,2021-01-16 19:50:29,broken clouds
690,Bandraboua,-12.7044,45.1223,80.6,78,0,3.44,YT,2021-01-16 19:50:29,clear sky
691,Bauchi,10.5,10.0,71.22,21,16,5.7,NG,2021-01-16 19:50:29,few clouds
692,Bonoua,5.2741,-3.595,80.6,89,20,5.75,CI,2021-01-16 19:50:29,few clouds
693,Pinhao,-25.6956,-51.6597,74.25,88,65,5.06,BR,2021-01-16 19:50:30,heavy intensity rain
694,Joaima,-16.6542,-41.0306,76.24,85,100,4.18,BR,2021-01-16 19:50:30,light rain
695,Corrente,-3.7367,-43.3394,87.94,57,69,4.27,BR,2021-01-16 19:50:30,broken clouds
696,Danane,7.2596,-8.155,73.38,28,81,2.51,CI,2021-01-16 19:50:30,broken clouds
697,Toma,12.7667,-2.8833,77.11,17,100,9.08,BF,2021-01-16 19:50:30,overcast clouds
698,Xai-Xai,-25.0519,33.6442,80.62,83,51,10.2,MZ,2021-01-16 19:50:30,light rain
699,Vieux Fort,13.7167,-60.95,84.2,65,20,13.8,LC,2021-01-16 19:50:30,few clouds
700,Prudentopolis,-25.2131,-50.9778,76.01,84,98,4.72,BR,2021-01-16 19:50:30,overcast clouds
701,Salta,-24.7859,-65.4117,86.0,51,40,9.22,AR,2021-01-16 19:46:19,moderate rain
702,Basoko,1.2391,23.616,73.53,79,99,3.65,CD,2021-01-16 19:50:30,overcast clouds
703,Aksum,14.1245,38.7244,54.34,62,0,5.28,ET,2021-01-16 19:50:30,clear sky
704,Zurrieq,35.8311,14.4742,51.01,93,90,3.44,MT,2021-01-16 19:50:30,overcast clouds
705,Obo,5.3998,26.4869,73.76,27,88,3.8,CF,2021-01-16 19:50:30,overcast clouds
706,Camacha,33.0833,-16.3333,59.0,82,40,12.66,PT,2021-01-16 19:50:30,scattered clouds
707,Misratah,32.3754,15.0925,57.16,66,22,19.98,LY,2021-01-16 19:48:22,light rain
708,Deder,9.3167,41.45,54.03,50,0,6.35,ET,2021-01-16 19:50:31,clear sky
709,Nortelandia,-14.4547,-56.8028,85.68,65,98,5.97,BR,2021-01-16 19:50:31,light rain
710,Birin,26.8865,88.0718,46.02,83,50,2.51,NP,2021-01-16 19:50:31,scattered clouds
711,Morros,-9.4467,-46.3003,83.28,64,55,4.21,BR,2021-01-16 19:50:31,light rain
712,Challapata,-18.9,-66.7667,61.68,44,97,3.24,BO,2021-01-16 19:50:31,light rain
713,Juli,-16.2167,-69.45,52.36,66,98,2.46,PE,2021-01-16 19:50:31,overcast clouds
714,Nizwa,22.9333,57.5333,55.78,60,0,2.68,OM,2021-01-16 19:50:31,clear sky
715,Maracas,-13.4411,-40.4308,69.42,88,97,10.85,BR,2021-01-16 19:50:31,overcast clouds
716,Arrah,25.5667,84.6667,51.8,87,40,3.44,IN,2021-01-16 19:50:31,mist
717,Waddan,29.1614,16.139,51.42,46,0,4.83,LY,2021-01-16 19:50:31,clear sky
718,Presidencia Roque Saenz Pena,-26.7852,-60.4388,87.01,68,94,11.01,AR,2021-01-16 19:50:31,overcast clouds
719,Kalabo,-14.97,22.6814,71.94,70,71,3.4,ZM,2021-01-16 19:50:31,broken clouds
720,Massaguet,12.4755,15.4365,77.0,23,0,6.91,TD,2021-01-16 19:50:31,clear sky
721,Ardakan,32.31,54.0175,46.4,31,0,4.61,IR,2021-01-16 19:50:32,clear sky
722,Totness,5.8833,-56.3167,81.25,72,75,12.82,SR,2021-01-16 19:50:32,broken clouds
723,Makurdi,7.7411,8.5121,82.44,16,57,1.05,NG,2021-01-16 19:50:32,broken clouds
724,Sapele,5.8941,5.6767,79.93,74,47,6.31,NG,2021-01-16 19:50:32,scattered clouds
725,Sao Francisco Do Sul,-26.2433,-48.6381,86.0,74,75,8.05,BR,2021-01-16 19:50:29,broken clouds
726,Lusambo,-4.9667,23.45,72.54,76,26,1.1,CD,2021-01-16 19:47:04,scattered clouds
727,Antsirabe,-19.85,47.0333,63.3,90,99,3.18,MG,2021-01-16 19:50:32,overcast clouds
728,Mossendjo,-2.9506,12.7261,70.75,94,65,1.88,CG,2021-01-16 19:50:32,light rain
729,Jalingo,8.8833,11.3667,79.11,17,0,4.03,NG,2021-01-16 19:50:32,clear sky
730,Yokadouma,3.5167,15.05,75.31,44,0,2.19,CM,2021-01-16 19:50:32,clear sky
731,Ondjiva,-17.0667,15.7333,75.69,25,14,9.15,AO,2021-01-16 19:50:32,few clouds
732,Lira,2.235,32.9097,75.0,48,87,2.73,UG,2021-01-16 19:50:32,overcast clouds
733,Rakai,-0.72,31.4839,64.29,84,100,2.19,UG,2021-01-16 19:50:32,overcast clouds
734,Zabid,14.1951,43.3152,75.09,61,0,5.35,YE,2021-01-16 19:50:32,clear sky
